player,pos_cluster_calc,ws_per_48_calc,bpm_calc,ts_pct_calc,fg_pct_calc,fg3_pct_calc,pts_per_36_calc,stl_pct_calc,trb_pct_calc,blk_pct_calc,mps_calc,ast_pct_calc,allstar_pct_calc,sum_mp,start_age,end_age,avg_age,player_height,player_weight,team_id,draft_year,draft_number,draft_round,stand_jump,max_jump,court_sprint,lane_agility,bench_press,usg_pct_calc,orb_pct_calc,drb_pct_calc,net_rating_calc,career_years,all_star_total,score_guard,score_wing,score_big,score_nach_cluster,success_score,d_group,avg_score_d_group,score_d_group_diff,avg_score_d_number,score_d_number_diff
Chris Douglas-Roberts,Guard,0.05906254279844784,-2.210431408354257,0.529513353115727,0.43648276649166856,0.2943184204519516,12.88062086281671,0.015640264779730656,0.062066423191052274,0.009698698927185575,730.1666666666666,0.0978276649166857,0.0,4381.0,22.0,28.0,25.0,200.66,94.49833333333333,NJN,2008,40,2,,,,,,0.17811549874457888,0.021439625656242866,0.10502510842273453,-4.370257931979,6,0,32.14,32.18,30.3,32.14,32.18,4,35.330078125,-3.1500781250000003,34.81909090909091,-2.6390909090909105
Chris Duarte,Guard,0.029,-2.3,0.537,0.432,0.369,16.831927319922126,0.018000000000000002,0.08199999999999999,0.006,770.5,0.109,0.0,1541.0,24.0,26.0,25.0,195.58,86.18248,IND,2021,13,1,,,,,,0.211,0.029,0.136,-2.0,2,0,33.4,33.39,31.27,33.4,33.4,2,40.05011976047904,-6.650119760479043,42.781891891891895,-9.381891891891897
Chris Dudley,Big,0.07691605906500827,-3.042491268917346,0.42907536302922616,0.41111610808161264,0.0,7.689234728264199,0.010366092763923779,0.18749206543716684,0.042305802340542854,1020.0625,0.032118865265608726,0.0,16321.0,22.0,37.0,29.5,210.82,115.34196571428572,POR,Undrafted,61,Undrafted,,,,,,0.12509025182280498,0.15127320629863364,0.22439752466147905,0.5296672997978066,16,0,29.13,37.89,42.03,42.03,42.03,7,32.88851913477537,9.14148086522463,32.88851913477537,9.14148086522463
Chris Duhon,Guard,0.07737485508179828,-1.188000772897076,0.5213698956588947,0.3928840654386191,0.3617714156898106,9.147236892953755,0.0157423032332861,0.049697539610975144,0.0017546051784104084,1725.111111111111,0.25720597707072007,0.0,15526.0,22.0,30.0,26.0,185.42,84.92250222222222,CHI,2004,38,2,31.5,35.0,3.14,10.45,7.0,0.13527263944351411,0.014340010305294344,0.08527650392889347,-0.623399458972047,9,0,40.67,36.56,33.95,40.67,40.67,4,35.330078125,5.339921875000002,35.29576923076923,5.3742307692307705
Chris Garner,Guard,-0.08720361990950226,-8.751809954751131,0.3215361990950226,0.2818054298642534,0.1895882352941176,5.89683257918552,0.032617647058823536,0.044988687782805424,0.007651583710407241,221.0,0.2117850678733032,0.0,442.0,22.0,25.0,23.5,177.8,70.760352,GSW,Undrafted,61,Undrafted,,,,,,0.14396606334841627,0.02161764705882353,0.07137104072398191,-12.841402714932128,2,0,19.31,21.38,14.94,19.31,21.38,7,32.88851913477537,-11.508519134775373,32.88851913477537,-11.508519134775373
Chris Gatling,Big,0.11208662790697674,-1.0894694767441861,0.5557677325581396,0.516228125,0.1253719476744186,18.933226744186044,0.01713982558139535,0.1535606831395349,0.01862609011627907,1250.909090909091,0.05830966569767442,0.09090909090909091,13760.0,24.0,34.0,29.0,208.28,102.81418666666667,GSW,1991,16,1,,,,,,0.2404531976744186,0.10154476744186047,0.20589077034883718,-1.9181613372093025,11,1,41.33,45.56,46.07,46.07,46.07,2,40.05011976047904,6.019880239520958,40.075625,5.994374999999998
Chris Herren,Guard,0.024761194029850747,-4.487164179104478,0.46227462686567167,0.33823582089552234,0.3308,7.95223880597015,0.015029850746268659,0.04009850746268657,0.0011880597014925372,502.5,0.24810746268656717,0.0,1005.0,24.0,25.0,24.5,187.96,86.18248,BOS,1999,33,2,,,,,,0.13440597014925373,0.017534328358208957,0.06466268656716419,-2.3740298507462687,2,0,29.51,25.41,22.7,29.51,29.51,4,35.330078125,-5.820078124999998,37.37076923076923,-7.860769230769225
Chris Hunter,Big,0.08,-4.1,0.546,0.502,0.0,12.413793103448278,0.008,0.11900000000000001,0.032,783.0,0.067,0.0,783.0,25.0,25.0,25.0,210.82,108.86208,GSW,Undrafted,61,Undrafted,,,,,,0.152,0.079,0.16,-1.6000000000000003,1,0,30.13,32.3,34.77,34.77,34.77,7,32.88851913477537,1.8814808652246313,32.88851913477537,1.8814808652246313
Chris Jefferies,Wing,-0.03016724738675958,-5.460278745644598,0.47590940766550527,0.3842822299651568,0.3493066202090593,11.828571428571427,0.014094076655052265,0.05702090592334495,0.01903832752613241,430.5,0.05785017421602788,0.0,861.0,22.0,23.0,22.5,203.2,100.92421999999999,TOR,2002,27,1,,,,,,0.1890034843205575,0.026226480836236937,0.09081533101045297,-4.455749128919861,2,0,24.23,25.18,24.01,25.18,25.18,3,38.37348242811502,-13.193482428115018,40.475625,-15.295625000000001
Chris Jent,Wing,0.11068181818181819,-3.9227272727272733,0.56825,0.48102272727272727,0.39843181818181816,15.095454545454546,0.0,0.10165909090909091,0.0,44.0,0.14568181818181822,0.0,88.0,24.0,27.0,25.5,200.66,99.79024,HOU,Undrafted,61,Undrafted,,,,,,0.19179545454545457,0.06727272727272728,0.1311818181818182,-3.3863636363636362,2,0,33.25,29.43,31.78,29.43,33.25,7,32.88851913477537,0.3614808652246282,32.88851913477537,0.3614808652246282
Chris Johnson,Big,0.11951256281407033,-1.7340033500837522,0.6005477386934674,0.5466700167504187,,12.337688442211055,0.014527638190954774,0.12995812395309883,0.06013065326633165,199.0,0.03598324958123953,0.0,597.0,25.0,27.0,26.0,210.82000000000002,95.25432,TOT,Undrafted,61,Undrafted,,,,,,0.15839698492462312,0.09052093802345058,0.170284757118928,-10.12780569514238,3,0,30.8,36.02,38.6,38.6,38.6,7,32.88851913477537,5.71148086522463,32.88851913477537,5.71148086522463
Chris Johnson 2,Wing,0.07386807387862797,-1.5408970976253298,0.5122150395778364,0.3905180299032542,0.30367985927880387,10.27598944591029,0.02073878627968338,0.07472383465259455,0.011469656992084434,568.5,0.06299824098504836,0.0,2274.0,22.0,25.0,23.5,198.12,91.73898200000001,BOS,Undrafted,61,Undrafted,,,,,,0.14144283201407212,0.03535268249780123,0.1146732629727353,1.4351802990325417,4,0,29.14,32.92,30.23,32.92,32.92,7,32.88851913477537,0.031480865224629895,32.88851913477537,0.031480865224629895
Chris Kaman,Big,0.060288056206089,-1.9178698706852664,0.5256728948172283,0.48843101517157117,0.0014255167498218105,15.04496487119438,0.008603909988799513,0.16359230220955098,0.035999949088687505,1510.923076923077,0.0826657163221668,0.07692307692307693,19642.0,21.0,33.0,27.0,213.36,120.30655507692308,LAC,2003,6,1,23.5,30.5,3.37,11.33,15.0,0.21725323286834333,0.08803288870787089,0.23784207310864477,-3.5715100295285613,13,1,39.63,42.87,46.52,46.52,46.52,1,47.20743935309973,-0.6874393530997267,42.25285714285714,4.267142857142865
Chris King,Wing,0.023709426627793972,-2.8472303206997087,0.4854003887269193,0.42282701652089405,0.376757045675413,12.096209912536443,0.019310009718172986,0.08915840621963071,0.01255879494655005,686.0,0.09841302235179786,0.0,2058.0,24.0,29.0,26.333333333333332,203.19999999999996,97.52227999999998,SEA,1992,45,2,,,,,,0.18382701652089403,0.05978425655976676,0.11914480077745385,-0.3326530612244898,3,0,29.12,31.64,29.71,31.64,31.64,5,35.637464788732395,-3.997464788732394,38.687599999999996,-7.047599999999996
Chris McCullough,Big,0.053789473684210526,-2.4789473684210526,0.4797744360902255,0.4226654135338346,0.3025827067669173,13.209022556390979,0.028342105263157894,0.11710526315789473,0.029518796992481205,177.33333333333334,0.04380451127819549,0.0,532.0,20.0,22.0,21.0,207.4333333333333,95.25432,BRK,2015,29,1,,,,,,0.1838157894736842,0.08479699248120301,0.15077443609022556,-8.989097744360903,3,0,27.31,34.65,32.12,32.12,34.65,3,38.37348242811502,-3.7234824281150196,37.37375,-2.7237500000000026
Chris Mihm,Big,0.07299132221968486,-3.9586891984471335,0.5111020781000228,0.46143183375199814,0.0812641013930121,13.397853391185201,0.007492920758163965,0.15065243206211465,0.03726878282712948,1094.75,0.042556405572048414,0.0,8758.0,21.0,29.0,24.75,213.6775,120.20188,LAL,2000,7,1,,,,,,0.19286709294359441,0.11402557661566567,0.18745775291162367,-3.910949988581868,8,0,31.86,35.91,39.56,39.56,39.56,1,47.20743935309973,-7.6474393530997276,44.54944444444445,-4.989444444444445
